tweet_ID	Annotation
521424993679605761	1
542038474590019584	1
519702149622546432	0
539678100687437824	1
516384936706596864	0
542725005940125696	1
515601597037305856	0
524023255317762048	0
527136634249437184	0
525867140394405888	0
539468507290025984	1
517451209457012736	1
519611527486111746	1
521887612693266433	1
523981309232685056	0
516892842363727872	0
542145433531723776	1
524647492299022336	1
519132368054267905	1
524964470754668544	0
519874822189641728	0
520070977569701888	0
539563020708376576	0
522774505622876160	0
520212013621194752	0
516629524667457538	0
539665408740323328	0
522863551288188928	0
526165753855094785	0
524556115967627265	0
520607819851382784	1
541631353381330944	0
526949137003343873	1
538821766169518080	1
541001020898574338	1
540537154750152704	0
522519507655720960	1
522209002630180865	0
520612602238750720	0
522515993415782400	1
526091440380583936	0
539694664186474496	0
525791651273666561	1
542256442300829696	0
516314713232519168	1
542682246709526528	0
540532768216584193	0
542138322601381888	0
520969647722872834	0
540529491856990208	0
540895726243299328	1
542134096605241344	0
524531553129730048	0
520071143126876160	1
521861243443765248	1
528020175283826690	0
517772878209486848	1
524308774371082240	1
539917451203313664	0
520195979853971456	1
539204716832776193	0
518868443555065856	0
542681508159684609	1
517867031547621377	1
518493306825621505	0
517692615719141377	1
542253336313856001	1
522913919879610368	0
539304626135502848	0
518052744259964928	0
516988438500085760	0
524904499413266434	1
516862902079213568	0
539645318661701633	0
542378099719946241	0
518056799707357184	0
516847382256816128	1
523394760799952897	0
538626540443930624	1
522779142954438656	1
522852823105425408	0
541769452304363521	1
519447982920728576	0
538146566557544448	1
539831890287398912	0
541395898115575808	0
517132472531034112	0
528035721828134913	0
520432730400899073	0
539556947943759873	0
539901869233958912	1
527819955451211776	0
521792967624114176	1
520680495655317504	1
539823005589708800	0
542239535459876864	0
524592550552678400	1
522120522163687425	1
540141949920219136	0
521073721457770496	1
519288862078550016	0
526092892574478339	1
540007903374376960	0
517533627941285888	0
522324889353875456	1
